"Remove_Product","Additional_Section_IDs","Option_Group_IDs","Coupon_IDs","Change_pID","pID","pName","pSection","pPrice","pListPrice","pWholesalePrice","pDisplay","pSell","pDescription","pLongDescription"
"0","424","","","MMM-001","MMM-001","MM Metallic Burnt Iron 1 1oz","403","5.75","0","0","0","0","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","409","","","MMP-035","MMP-035","MM NATO Black 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","409","","","MMP-033","MMP-033","MM NATO Brown 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","409","","","MMP-034","MMP-034","MM NATO Green 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","406","","","MMP-009","MMP-009","MM Olivegrun RAL 6003 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","428","","","MMP-005","MMP-005","MM Orange 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","406","","","MMP-014","MMP-014","MM Panzergrey RAL 7021 1oz","403","5.75","0","0","0","0","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","","","","MMS-005","MMS-005","MM Pink Primer 1oz","427","7.25","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>There are five essential primer colors. Primers are smooth and durable. No sanding needed. Will NOT hide the finest of details. Please note: you must use MMP thinner with these primers. No substitutions. MMP thinner activates MMP primer. Simply Mix & Spray. MMP thinner is very powerful, which means minimal thinner is needed. If the Primer is translucent when spraying you have over thinned. MMP Primer may look a bit thicker than normal. That is OK! <p>

DO NOT MIX 50/50.<p>

All paint should be stirred, not shaken in the paint cup. <p>

2-3 drops thinner to 10 drops primer <p>

4-6 drops thinner to 20 drops primer <p>

PSI 10 , 15 , 20 depending on your needs.</p>
"
"0","428","","","MMP-003","MMP-003","MM Red 1oz","403","5.75","0","0","0","0","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","406,425","","","MMP-013","MMP-013","MM Red Oxide German WWII RAL 3009 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","","","","MMS-004","MMS-004","MM Red Oxide Primer 1oz","427","7.25","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>There are five essential primer colors. Primers are smooth and durable. No sanding needed. Will NOT hide the finest of details. Please note: you must use MMP thinner with these primers. No substitutions. MMP thinner activates MMP primer. Simply Mix & Spray. MMP thinner is very powerful, which means minimal thinner is needed. If the Primer is translucent when spraying you have over thinned. MMP Primer may look a bit thicker than normal. That is OK! <p>

DO NOT MIX 50/50.<p>

All paint should be stirred, not shaken in the paint cup. <p>

2-3 drops thinner to 10 drops primer <p>

4-6 drops thinner to 20 drops primer <p>

PSI 10 , 15 , 20 depending on your needs.</p>
"
"0","406","","","MMP-018","MMP-018","MM Reseagrun RAL 6011 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","406","","","MMP-015","MMP-015","MM Rotbraun RAL 8012 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","406","","","MMP-012","MMP-012","MM Rotbraun RAL 8017 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","407","","","MMP-027","MMP-027","MM Russian 6k FS 30117 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
"0","407","","","MMP-031","MMP-031","MM Russian Dark Green 4BO FS 34079 1oz","403","5.75","0","0","1","1","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth. CLICK FOR MORE INFORMATION.</P>","<p>MMP Acrylics are simply put, the acrylic hobby paint we've all been waiting for. No more messing with lacquer thinner! Just a few drops of their thinner plus a few more of the optional MMP polyurethane add-in (reduces tip dry and increases durability, cures to an eggshell finish) and your paint will come out beautifully smooth.<p>

<p>All paints are airbrush ready. By nature all paint may vary in consistency based on pigment. You may find some paints to be slightly thicker than others which are natural properties of paint. We do not add any additional additives to our paints which results in no shelf life , hard settles or breakdown.<p>

MMP paint is very easy to use. We recommend thinning to the following ratio for the best performance. Below are some basic examples. For best performance please follow our carefully researched ratios.<p>

DO NOT MIX 50/50. Our thinner is very powerful and only the smallest amount of thinner is needed. In the mixing cup your reduced paint will appear thicker than what you may be used to. This is normal. MMP paint will dry smooth, thin and level. It will not hide the finest of details. Mixed properly you will find a beautiful opaque finish which requires minimal coats.<p>

All paint should be stirred not shaken in the paint cup. <p>

Polyurethane Intermix  <p>

1-2 drops to 10 drops paint   ( Stir in only do not shake ) <p>

2-4 drops  to 20 drops paint  ( stir  in only do not shake ) <p>

20/30% MMP thinner to 1 part paint ( 2/3 drops thinner to 10 drops paint)<p>

20/30% MMP thinner to 2 part paint ( 2/3 drops thinner to 20 drops paint )<p>

PSI 10 , 15 , 20 depending on your needs.<p>

TIP: add one or two drops of MMP Polyurethane Intermix for additional reduced tip dry when spraying straight from the bottle. MMP Poly increases flow , lowers drying times , added leveling , increased blending when brush painting, durability and adds a slight eggshell finish. As modelers we highly recommend this as an option.</P>"
